"id","data_hora","titulo","trecho","link"
57,2011-04-14 19:53:00,"Declaração à imprensa concedida pela Presidenta da República, Dilma Rousseff, após 3ª Cúpula dos BRICS","A Cúpula marca o ingresso da África do Sul no agrupamento, o que amplia a representatividade geográfica do mecanismo em momento em que se busca, no plano internacional, a reforma do sistema financeiro e, de modo geral, maior democratização da governança global","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-concedida-pela-presidenta-da-republica-dilma-rousseff-apos-3a-cupula-dos-brics"
58,2011-04-15 19:54:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura do Fórum de Boao","A conferência deste ano enseja oportunidade para que se compartilhe a experiência brasileira na promoção do crescimento econômico com inclusão social","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-do-forum-de-boao"
59,2010-12-17 23:39:00,"Registro histórico – Discurso da presidenta eleita, Dilma Rousseff, durante cerimônia de diplomação no Tribunal Superior Eleitoral","A Presidenta eleita fala sobre os desafios de presidir o país e diz que vai cuidar da estabilidade econômica e do investimento, e defender a liberdade de imprensa e de culto","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/registro-historico-2013-discurso-da-presidenta-eleita-dilma-rousseff-durante-cerimonia-de-diplomacao-no-tribunal-superior-eleitoral"
60,2011-01-01 08:28:00,"Discurso da Presidenta da República, Dilma Rousseff, durante Compromisso Constitucional perante o Congresso Nacional","A Presidenta fala sobre a imensa honra pela escolha feita pelo povo brasileiro e da importância de garantir a estabilidade da economia, modernizar o sistema tributário e o parque industrial e valorizar o desenvolvimento regional","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-compromisso-constitucional-perante-o-congresso-nacional"
61,2011-01-01 09:18:00,"Speech delivered by the President of the Republic of Brazil, Dilma Rousseff, before the National Congress during the Constitutional Oath Ceremony - English version",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/speech-delivered-by-the-president-of-the-republic-of-brazil-dilma-rousseff-before-the-national-congress-during-the-constitutional-oath-ceremony"
62,2011-01-01 09:23:00,"Discurso de la Presidenta de la República de Brasil, Dilma Rousseff, por ocasión de su Compromiso Constitucional en el Congreso Nacional - Versión en Español",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-de-la-presidenta-de-la-republica-de-brasil-dilma-rousseff-por-ocasion-de-su-compromiso-constitucional-en-el-congreso-nacional-version-en-espanol"
63,2011-01-01 09:30:00,"Juramento da Presidenta da República, Dilma Rousseff, durante Compromisso Constitucional no Congresso Nacional",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/juramento-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-posse-no-congresso-nacional"
64,2011-01-01 09:45:00,"Pronunciamento à nação da Presidenta da República, Dilma Rousseff, no Parlatório do Palácio do Planalto","A Presidenta Dilma fala da honra de suceder o presidente Lula e diz que assume o governo com espírito de união para trabalhar pelas mudanças necessárias na educação, na saúde, na segurança e para acabar com a miséria","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/pronunciamento-a-nacao-da-presidenta-da-republica-dilma-rousseff-no-parlatorio"
65,2011-07-29 11:47:00,"Palavras da Presidenta da República, Dilma Rousseff, durante encontro com a delegação brasileira dos medalhistas dos 5º Jogos Mundiais Militares Rio 2011","Presidenta Dilma recebeu a delegação dos medalhistas brasileiros dos 5º Jogos Mundiais Militares, realizados entre os dias 16 e 24 de julho deste ano, no Rio de Janeiro (RJ). O encontro aconteceu no Palácio do Planalto","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palavras-da-presidenta-da-republica-dilma-rousseff-em-encontro-com-a-delegacao-brasileira-dos-medalhistas-dos-5o-jogos-mundiais-militares-rio-2011"
66,2011-07-29 12:52:00,"Discurso da Presidenta da República, Dilma Rousseff, durante almoço em homenagem à presidenta da Argentina, Cristina Kirchner","O evento aconteceu no Palácio Itamaraty","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-almoco-em-homenagem-a-presidenta-da-argentina-cristina-kirchner"
67,2011-07-30 13:47:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de sorteio preliminar da Copa do Mundo da Fifa Brasil 2014","O sorteio, que definiu as chaves das eliminatórias do evento esportivo de 2014 no Brasil, contou com a participação de representantes das seleções que disputarão as 32 vagas na Copa. O evento aconteceu às 14h45 na Marina da Glória, no Rio de Janeiro (RJ)","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-sorteio-preliminar-da-copa-do-mundo-da-fifa-brasil-2014"
68,2011-07-29 13:52:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração da Embaixada da República Argentina","A Presidenta Dilma participou da reinauguração da Embaixada da República Argentina no Brasil acompanhada da presidente do país, Cristina Kirchner","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-da-embaixada-da-republica-argentina"
69,2011-07-29 14:02:00,"Declaração à imprensa concedida pela Presidenta da República, Dilma Rousseff, em conjunto com a presidenta da Argentina, Cristina Kirchner","A declaração foi concedida no Palácio do Planalto","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-concedida-pela-presidenta-da-republica-dilma-rousseff-em-conjunto-com-a-presidenta-da-argentina-cristina-kirchner"
70,2011-07-28 14:08:00,"Discurso da Presidenta da República, Dilma Rousseff, na reunião extraordinária da Unasul","Na ocasião, a Presidenta Dilma comenta, dentre outros assuntos, sobre a posse do presidente do Peru, Ollanta Humala ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-reuniao-extraordinaria-da-unasul"
71,2011-07-26 14:15:00,"Discurso da Presidenta da República, Dilma Rousseff, na 38ª Reunião Ordinária do Pleno do Conselho de Desenvolvimento Econômico e Social (CDES)","Na ocasião, foi apresentado o panorama da economia brasileira e apresentado o Ciência sem Fronteiras, que concederá 100 mil bolsas de intercâmbio para estudos diversos níveis de estudo","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-38a-reuniao-ordinaria-do-pleno-do-conselho-de-desenvolvimento-economico-e-social-cdes"
72,2011-07-25 14:21:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de lançamento regional do programa Brasil sem Miséria no Nordeste","Diversas medidas adotadas pelo programa visam retirar 9,6 milhões de nordestinos da extrema pobreza","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-lancamento-regional-do-programa-brasil-sem-miseria-no-nordeste"
73,2011-07-25 14:29:00,"Discurso da Presidenta da República, Dilma Rousseff, durante encerramento do encontro com governadores do Nordeste para a assinatura do Pacto pela Erradicação da Miséria","Na ocasião, a Presidenta Dilma fala sobre o Brasil sem Miséria e outros programas e planos do governo","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-encerramento-do-encontro-com-governadores-do-nordeste-para-a-assinatura-do-pacto-pela-erradicacao-da-miseria"
74,2011-07-25 14:35:00,"Discurso da Presidenta da República, Dilma Rousseff, na abertura do encontro com governadores do Nordeste para a assinatura do Pacto pela Erradicação da Miséria","Na ocasião, a Presidenta Dilma fala sobre o Plano Brasil sem Miséria","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-abertura-do-encontro-com-governadores-do-nordeste-para-a-assinatura-do-pacto-pela-erradicacao-da-miseria"
75,2011-07-16 14:45:00,"Palavras da Presidenta da República, Dilma Rousseff, durante a cerimônia de abertura dos 5º Jogos Mundiais Militares Rio 2011","Esta edição, que aconteceu no período de 16 a 24 de julho, reuniu cerca de 6 mil atletas e 2 mil delegados vindos de mais de 100 países ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palavras-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-abertura-dos-5o-jogos-mundiais-militares-rio-2011"
76,2011-07-16 06:07:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de início da construção dos submarinos S-BR no Brasil","A iniciativa faz parte do Programa de Desenvolvimento de Submarinos (Prosub) da Marinha do Brasil, que prevê a construção de quatro submarinos convencionais chamados S-BR (submarino brasileiro), da classe Scorpène, de tecnologia francesa. A estimativa é de que o primeiro dos quatro submarinos esteja pronto em 2016 ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inicio-da-construcao-dos-submarinos-s-br-no-brasil"
77,2011-07-14 06:28:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de posse da diretoria da Federação das Indústrias do Rio Grande do Sul (Fiergs) e do Centro das Indústrias do Rio Grande do Sul (Ciergs)","O industrial Heitor José Müller assumiu a presidência do Sistema FIERGS (CIERGS, Sesi, Senai e IEL), para o período 2011/2014, sucedendo Paulo Tigre","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-posse-da-diretoria-da-federacao-das-industrias-do-rio-grande-do-sul-fiergs-e-do-centro-das-industrias-do-rio-grande-do-sul-ciergs"
78,2011-07-12 06:39:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de lançamento do Plano Safra da Agricultura Familiar 2011-2012","Com o Plano, o governo federal disponibilizará R$ 16 bilhões para as linhas de custeio, investimento e comercialização do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf). Do total, R$ 7,7 bilhões serão destinados a operações de investimento e R$ 8,3 bilhões para operações de custeio","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-lancamento-do-plano-safra-da-agricultura-familiar-2011-2012"
79,2011-07-11 06:56:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de entrega do Prêmio Anísio Teixeira, por ocasião do 60º aniversário da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes)","O Prêmio Anísio Teixeira foi entregue a pesquisadores e professores que contribuíram para o crescimento da educação e da ciência no Brasil","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-entrega-do-premio-anisio-teixeira-por-ocasiao-do-60o-aniversario-da-coordenacao-de-aperfeicoamento-de-pessoal-de-nivel-superior-capes"
80,2011-07-07 07:05:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de inauguração do sistema de teleférico do Complexo do Alemão","O teleférico do Alemão facilita o deslocamento dos moradores em áreas de difícil acesso, como o alto do morro. Aproximadamente 70% da população do Complexo, que possui 85 mil habitantes, utilizará o novo meio de transporte. Com ele, a comunidade reduz para 15 minutos o trajeto desde o topo do morro até a sua entrada","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-inauguracao-do-sistema-de-teleferico-do-complexo-do-alemao"
81,2011-07-06 07:20:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de sanção do projeto de lei que institui o Sistema Único de Assistência Social (Suas)","A sanção da nova lei vem para complementar a Lei Orgânica de Assistência Social (Loas) e para garantir a continuidade das ações que já vêm sendo realizadas, incluindo o enfrentamento da pobreza","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-sancao-do-projeto-de-lei-que-institui-o-sistema-unico-de-assistencia-social"
82,2011-07-05 07:31:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de assinatura do decreto que regulamenta a transferência de servidores e militares do estado de Rondônia para a União","Foram beneficiados os integrantes da carreira policial militar e servidores municipais do ex-território federal de Rondônia que se encontravam no exercício regular de suas funções quando da criação do estado, em 22 de dezembro de 1981; os servidores admitidos regularmente nos quadros do estado de Rondônia até a posse do primeiro governador eleito, em 15 de março de 1987; e os servidores e policiais militares alcançados pelos efeitos do art. 36 da Lei Complementar no 41, de 22 de dezembro de 1981, que criou o estado de Rondônia","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-assinatura-do-decreto-que-regulamenta-a-transferencia-de-servidores-e-militares-do-estado-de-rondonia-para-a-uniao"
